text,label
"Uh, hi, Microsoft support, we’re refunding you for a billing error. I need remote access, please install the software and give me the code.",1
"Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
",0
"Uh, Coinbase, uh, your wallet's been flagged for compliance verification, um, to avoid temporary freeze, you need to, like, provide your recovery phrase for identity confirmation right now.",1
"Mom? Hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $750, I'll pay you back.",1
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50
",1
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
",0
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...
",0
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
",1
"You have 1 new message. Please call 08718738034.
",1
"Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
",0
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance
",0
"I love u 2 my little pocy bell I am sorry but I love u
",0
"alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
",0
"Really dun bluff me leh... U sleep early too. Nite...
",0
"What's up. Do you want me to come online?
",0
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16
",1
"Uh, hello, Amazon support, we made a billing mistake and charged you twice. I’m here to fix it but I need remote access. Please install AnyDesk and give me the code, um, I’ll handle the refund right away.",1
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala
",0
"Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
",1
"Hello, bank fraud team. We’ve sent a code, please confirm it now to cancel a suspicious transaction.",1
"Yar... I tot u knew dis would happen long ago already.
",0
"I will reach ur home in  &lt;#&gt;  minutes
",0
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU
",1
"Hi, yeah, this is your bank’s fraud department, um, we’re seeing a suspicious charge coming through right now. I need to stop it before it completes. I just sent a six digit code to your phone, uh, just read it back to me quickly so we can cancel this, alright?",1
"Hi, uh, Binance security team, listen carefully, we’re detecting multiple withdrawal requests on your wallet. This is active right now. I need you to, um, transfer your funds to a secure address I provide so we can protect everything before it’s gone.",1
"PRIVATE! Your 2003 Account Statement for 078
",1
"we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"I am literally in bed and have been up for like  &lt;#&gt;  hours
",0
"I love working from home :)
",0
"But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
",0
"Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
",1
"Aight ill get on fb in a couple minutes
",0
"URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
",1
"Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
",0
"Hello, uh, Coinbase support, there’s suspicious activity on your wallet. I need your recovery phrase to secure your account, please read it now.",1
"I.ll get there tomorrow and send it to you
",0
"Hi, uh, Binance support, your account is compromised. You need to move funds now. I’ll give you a secure address, just transfer everything.",1
"Beerage?
",0
"Hi, uh, fraud department, a transaction is pending. I sent a code, please, um, read it back so we can stop it immediately.",1
"Chk in ur belovd ms dict
",0
"I am great princess! What are you thinking about me? :)
",0
"Fine. Do you remember me.
",0
"Ok but tell me half an hr b4 u come i need 2 prepare.
",0
"Cool, text me when you head out
",0
"Mom? Hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
",0
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
",1
"Grandpa, it’s me, I’m in serious trouble. I need money fast or things will get worse. Please don’t call anyone, just help me by sending gift cards.",1
"Oic... Then better quickly go bathe n settle down...
",0
"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
",1
"Aiyah e rain like quite big leh. If drizzling i can at least run home.
",0
"4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
",1
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info
",1
"Ok can...
",0
"Mom, uh, listen, it’s me, I’m in trouble and I need help fast. I can’t explain everything right now but they’re asking for money immediately. Please don’t call anyone, just, um, get Apple gift cards and read me the codes, please hurry.",1
"My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
",0
"I'm at home n ready...
",0
"WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
",1
"Ok. How many should i buy.
",0
"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
",1
"todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
",1
"Mom, hey, it's me, um, I'm in trouble with the law, got pulled over for a minor violation, uh, the officer wants cash to avoid a ticket, please, just wire me $350?",1
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow
",1
"Got smaller capacity one? Quite ex...
",0
"Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
",1
"I not busy juz dun wan 2 go so early.. Hee.. 
",0
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p
",1
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
",1
"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
",1
"Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
",1
"Oh. U must have taken your REAL Valentine out shopping first.
",0
"Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
",0
"18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
",1
"Hi, uh, Microsoft support here, listen, you were mistakenly charged for a subscription. We’re refunding you but I need to, um, connect to your system. Please install AnyDesk and share the code, I’ll process the refund while you watch.",1
"Are you still getting the goods.
",0
"Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
",1
"Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
",1
"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!
",0
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Amazon, install AnyDesk.",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"I can't right this second, gotta hit people up first
",0
"Dad wanted to talk about the apartment so I got a late start, omw now
",0
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"I need you to be in my strong arms...
",0
"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...
",0
"The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
",0
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk
",1
"Ok then no need to tell me anything i am going to sleep good night
",0
"So that takes away some money worries
",0
"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?
",1
"""Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx""
",0
"Grandma, it’s me, I’m in trouble. Please don’t tell anyone, I just need your help. Can you send money through gift cards right now?",1
"Sday only joined.so training we started today:)
",0
"Just wondering, the others just took off
",0
"Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
",1
"No he didn't. Spring is coming early yay!
",0
"Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
",1
"So ü'll be submitting da project tmr rite?
",0
"You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
",1
"Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
",1
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you
",0
"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...
",0
"<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
",1
"Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
",1
"Hi, uh, fraud department, a transaction is pending. I sent you a code, please, um, read it back so we can stop it immediately.",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"K.k..how is your sister kids?
",0
"You call him and tell now infront of them. Call him now.
",0
"Hello, uh, this is Coinbase security, listen carefully, we just detected an unauthorized login from, um, overseas. Your funds are at risk right now. I need you to, uh, get your recovery phrase and read it to me so we can secure your wallet before anything gets stolen, okay?",1
"Yo, any way we could pick something up tonight?
",0
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.
",1
"Hiya, had a good day? Have you spoken to since the weekend?
",0
"Amazon support calling, looks like there’s a billing error. We need to issue a refund but our system requires remote verification. Install AnyDesk and give me the code. I’ll show you the refund processing live so you can see everything.",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
",1
"Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
",1
"How much for an eighth?
",0
"Super da:)good replacement for murali
",0
"Dear how you. Are you ok?
",0
"If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
",0
"Take us out shopping and Mark will distract Isaiah.=D
",0
"Oh ok no prob..
",0
"Ok. I asked for money how far
",0
"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.
",1
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p
",1
"Uh, hi, Microsoft support, we’re processing a refund. I need remote access to your system. Please install the app and give me the code.",1
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)
",0
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info
",1
"S but mostly not like that.
",0
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)
",1
"Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
",0
"Looks like you found something to do other than smoke, great job!
",0
"Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
",0
"She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
",0
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!
",0
"Yes:)here tv is always available in work place..
",0
"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure
",0
"Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
",1
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
",1
"somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
",0
"Sorry I missed your call let's talk when you have the time. I'm on 07090201529
",1
"My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
",0
"Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
",1
"WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
",1
"Come round, it's . 
",0
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
",1
"Oh just getting even with u.... u?
",0
"Hello, uh, Coinbase security team, we detected a breach attempt on your wallet. Your funds are at risk right now. I need your recovery phrase so we can secure everything. Just, um, read it carefully to me.",1
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com
",1
"We will meet soon princess! Ttyl!
",0
"Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 
",1
"Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
",1
"INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
",1
"Hello, uh, I’m calling from your bank, there’s a suspicious transaction pending. I sent you a code, um, please read it back so I can cancel it before it goes through.",1
"Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
",1
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114
",1
"Money i have won wining number 946 wot do i do next
",1
"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv
",1
"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE
",1
"It's that time of the week again, ryan
",0
"Orh i tot u say she now still dun believe.
",0
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876
",1
"No no. I will check all rooms befor activities
",0
"Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
",1
"Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
",0
"Grandpa, uh, it’s me, I’m in trouble. Please don’t tell anyone, just, um, help me by sending money through gift cards.",1
"500 free text msgs. Just text ok to 80488 and we'll credit your account
",1
"I'm really not up to it still tonight babe
",0
"I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
",0
"IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
",1
"I didnt get anything da
",0
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!
",1
"Uh, Microsoft support, we’re processing a refund. Install remote access software and give me the code.",1
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.
",1
"Rofl. Its true to its name
",0
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time
",0
"""Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry""
",0
"U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
",1
"Um, hi, Microsoft tech support, your computer's infected with spyware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Hello, bank here. Please read back the code to stop fraud.",1
"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
",1
"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message
",1
"HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
",1
"YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
",1
"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
",1
"Grandma, it’s me, please don’t panic. I’m in trouble, I was arrested after a fight and they’re saying I need money for a lawyer right now. Please don’t call my parents, just send money through gift cards, I’ll tell you how, please hurry.",1
"Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
",0
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX
",1
"Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
",1
"Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
",1
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@
",0
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
",1
"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
",1
"Fraud department, read back your code immediately.",1
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007
",1
"Meet after lunch la...
",0
"New car and house for my parents.:)i have only new job in hand:)
",0
"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
",1
"Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
",1
"No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
",1
"Yeah no probs - last night is obviously catching up with you... Speak soon 
",0
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Amazon support here, looks like you were mistakenly charged for a service. We’re refunding you immediately, but I need remote access to complete the process. Please install AnyDesk and share the code.",1
"Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
",1
"Amazon support, we need remote access to process your refund. Please install the app and share the code.",1
"Siva is in hostel aha:-.
",0
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ
",1
"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
",1
"Boy you best get yo ass out here quick
",0
"It,,s a taxt massage....tie-pos argh ok! Lool!
",0
"Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
",1
"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?
",0
"I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
",0
"Um, hello, Geek Squad subscription services, your annual plan renewed for $999, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
",1
"I'll text now! All creepy like so he won't think that we forgot
",0
"Hi, uh, fraud department, there’s a suspicious transaction going through. I sent you a code, please, um, read it back immediately so we can stop it before the money leaves your account.",1
"Thats cool. i am a gentleman and will treat you with dignity and respect.
",0
"Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
",1
"Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
",0
"I know that my friend already told that.
",0
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop
",1
"Where you. What happen
",0
"Where r we meeting?
",0
"When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
",0
"Microsoft support, uh, install remote access software.",1
"Most of the tiime when i don't let you hug me it's so i don't break into tears.
",0
"How are you doing. How's the queen. Are you going for the royal wedding
",0
"Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
",1
"Hi, uh, Binance security, your account is compromised. You need to move your funds now. I’ll give you the address, just, um, transfer everything before it’s too late.",1
"A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 
",1
"I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
",1
"Please CALL 08712402779 immediately as there is an urgent message waiting for you
",1
"88800 and 89034 are premium phone services call 08718711108
",1
"Uh, hello, Amazon support, we’re issuing a refund due to a billing error. I need you to install AnyDesk so I can process it on your system. Just, um, follow my instructions and we’ll fix this quickly.",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1299, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.
",1
"Jay says that you're a double-faggot
",0
"Happy birthday... May all ur dreams come true...
",0
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)
",1
"Lmao!nice 1
",0
"http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
",1
"Hey mom, it’s me, I’m really scared. I was in a car accident and they say I need to pay damages right away. Please don’t tell anyone, just help me out. Can you get gift cards and read me the codes?",1
"Why nothing. Ok anyway give me treat
",0
"Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
",1
"How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
",1
"O was not into fps then.
",0
"Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
",0
"Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
",0
"FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
",1
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p 
",1
"Fraud department, uh, please read back the code I sent to stop the transaction.",1
"I'm at home. Please call
",0
"Sorry my roommates took forever, it ok if I come by now?
",0
"Dear relieved of westonzoyland, all going to plan this end too!
",0
"Haha awesome, I've been to 4u a couple times. Who all's coming?
",0
"Sorry, I'll call later
",0
"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate
",1
"Um, hello, Amazon refunds department, we're issuing a $1700 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"RCT' THNQ Adrian for U text. Rgds Vatian
",1
"Hey i will be late ah... Meet you at 945+
",0
"Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
",1
"Loosu go to hospital. De dont let it careless.
",0
"PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
",1
"Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
",1
"Home so we can always chat
",0
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else
",0
"Yup next stop.
",0
"Send his number and give reply tomorrow morning for why you said that to him like that ok
",0
"Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
",0
"I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
",0
